ratings,titles,comments
5,Hài lòng về sản phẩm,"Lần đầu mua áo cho con thấy Ok, đặt thêm 1 cái cho ông xã càng thấy Ok. Aó màu sắc đẹp và chất lượng vải như mong muốn. Giao hàng thì quá nhanh, đặt hôm trước hôm sau có hàng. Tiki giao hàng dịch vụ tốt."
5,Cực kì hài lòng,"Sản phẩm tốt trong tầm giá, mặc  đi trong mưa lất phất không bị ướt nhờ lớp dù bên ngoài, tuy nhiên đúng như khuyến cáo, áo chỉ thích hợp vào mùa thu đông, không thể mặc như áo khoác chống nắng vì áo cản gió rất nóng!"
5,áo đẹp dày dặn,"áo đẹp, 2 lớp dày dặn, trời mùa mưa như này mặc đi đêm đủ ấm, đi mưa nhỏ không bị ướt vào bên trong,  túi trong sâu đựng đồ thoải mái, nhưng nếu được shop làm thêm dây kéo nữa là quá tuyệt"
4,Hài lòng,"Khi Nhận hàng ko đc xem cụ thể , chỉ nhìn ngoài bao nilon. Tiếc là ko đc tư vấn trc về size của CT.
Size XL quá nhỏ , muốn đổi size lớn nhg Tiki ko cho nên fai trả hàng lại , mà nhân viên thu hồi xg ko giao biên nhận cho khách nên tôi ko yên tâm chút nào. Áo đẹp ."
5,Cực kì hài lòng,"Áo rất đẹp,giao hàng cực nhanh đặt giao trong 2h quá OK luôn 👌👌mình rất thích kiểu giao hàng này ,sp thì chất lương ,đúng như bài đăng ,mình muốn mua thêm 1 số sp bên shop để trải nghiệm xem sao ."
5,Cực kì hài lòng,"Sản phẩm của shop k bao giờ làm mình thất vọng cả ,sản phẩm đẹp,chất liệu vải OK luôn ,mặc vào mát mẻ ,sẽ ủng hộ cho shop"
5,Cực kì hài lòng,"Áo đẹp đấy, thoáng mát dễ chịu, giá hợp lý, giao hàng nhanh và trách nhiệm. Áo này dùng lâu mà ko bị giãn thì chất lượng quả xứng 5⭐️!"
5,Cực kì hài lòng,"Sản phẩm đúng mẫu, vải khá đẹp, vừa với size gợi ý, giá cả rất ok so với chất lượng."
5,Cực kì hài lòng,Chất lượng áo miễn chê. Dùng từ hàng đông qua hàng hè. Mình đặt thêm 5c nữa. Mỗi loại 1 màu về cho bố và anh xã 🤪🤪
5,Rất thích,"Áo rất đẹp,mềm mại ,rất tin tưởng shop hàng đúng chất lượng 
Sẽ luôn ủng hộ shop bạn nhiều hơn"
5,Mua 2 chiếc của 2 hãng để xem khác nhau ntn.,Nhìn chung 2 cái vải khá giống nhau. Chất cũng được nhưng so về giá thì chiếc của 5S rẻ hơn.
4,Áo y hình,"Chưa mặc nên chưa biết bền ko, tuy nhiên form vải hơi co giãn nhưng thấy vẫn rộng. So với giá thì phù hợp."
4,Hài lòng,Hàng đúng chất lượng. Size cũng ok. Vãi mềm thoáng. Chưa giặc ko biết có đổ lông không thôi.
5,Áo OK,Hang Mac thích OK thai độ giao hang là điều tôi thích khi mua tiki ho phục vụ rất tốt
4,Hài lòng,"sp ok, nhưng vải khá mỏng nhìn rất giống hình, shipper thân thiện, giao hàng nhanh sẽ ủng hộ tiki lâu dài 👍"
5,Cực kì hài lòng,"áo đẹp, chất lượng,anh sipper thân thiện ,giao hàng nhanh 
mới đặt hôm trước,hôm sau đã xóa hàng"
4,Hài lòng,"áo đẹp nhưng vải hơi mỏng , in hình nhỏ , bị nhòe nhưng anh shipper vui tính , thân thiện 😊"
4,Hài lòng,chất vải hơi mỏng nhưng kiểu dáng rất giống hình giao hàng nhanh đóng gói cẩn thận☺
5,Cực kì hài lòng,Mua tạm cái áo phếch cho nó gọi là có tý nô cồ bren
4,Hài lòng,đẹp giống hình oke mà thấy tiki dao hàng hơi chậm nha
1,Rất không hài lòng,"Chất lượng rất kém
Mọi người không nên mua ạ"
1,Rất không hài lòng,
2,Không hài lòng,hàng đẹp nhưng giao hàng chầm quá
5,Cực kì hài lòng,"Áo đẹp , thoáng mát, đường may chắc chắn, chất liệu vải tốt,co giãn tốt,đóng gói cẩn thận, giao hàng nhanh chóng"
5,Cực kì hài lòng,"Áo đẹp, thoáng mát , đường may chắc chắn, đóng gói cẩn thận, giao hàng nhanh,sản phẩm rất tốt"
5,Cực kì hài lòng,"Sản phẩm rất tốt,đóng gói cẩn thận, giao hàng nhanh chóng,thoáng mát,đẹp"
5,Cực kì hài lòng,"áo mặc mát, chất vải mềm , đường may gọn                                                                                       ."
5,Cực kì hài lòng,"Mình mua đồ bên shop nhiều nhiều rồi nhưng đây là cái mà mình thật sự tâm đắc nhất, tặng shop 5 sao"
5,Cực kì hài lòng,"Sướng đời nhất thiết kế cổ và viền tay áo , rất đẹp cho shop 10 điểm nè"
5,Cực kì hài lòng,"Thiết kế đơn giản nhưng rất sang trọng, đúng gu mình thích , hài lòng nha shop"
5,Cực kì hài lòng,"Thoải mát, vừa vặn, giao hàng nhanh, đóng gói cẩn"
5,Cực kì hài lòng,Áo đẹp và rẻ quá! Mua đúng đợt chương trình!
5,Cực kì hài lòng,Mình ưng nhất mẫu này trong tất cả hàng mình mua của shop. đẹp thật
3,Bình thường,áo mặc khi mua về bên trong bị đỗ lông giặt vài lần vẫn còn bị
5,Cực kì hài lòng,"Áo rất dễ thương, giống như hình, vải đẹp. Cảm ơn Shop, cảm ơn Tiki."
3,Bình thường,áo rất đẹp giống như trong hình nhưng áo đỗ lông rất nhiều
5,Cực kì hài lòng,"Sản phẩm tốt logo sờ vào trơn láng rất thích màu đen rất đẹp 
Perfect"
5,Cực kì hài lòng,ao khoác đẹp lắm. tiết quá la k co màu trắng
5,Cực kì hài lòng,vải tốt mặt rất ấm sản phẩm rất hài lòng
3,Bình thường,áo xổ lông quá nhiều
4,Hài lòng,hơi nhỏ
5,Cực kì hài lòng,Hàng đẹp
5,Cực kì hài lòng,
5,Cực kì hài lòng,Mua rất hài lòng quần sịp chất áo gió thì siêu đẹp giao đùn màu nhanh
5,Cực kì hài lòng,"Shop giao đúng màu, đúng size mình đã đặt, cảm ơn shop nhiều nhé ❤️"
1,Rất không hài lòng,áo k giống hình giao nhầm áo
2,Không hài lòng,Không hàiongf
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,
4,Hài lòng,
4,Hài lòng,
5,Tốt,"Mình cao 1m7, nặng khoảng 67kg. Mình mua 2 áo (xám, đen) size XL thì thấy hơi rộng. Chất liệu tốt cả về chất liệu và dáng, đường may. Mặc khá thoải mái. Áo màu đen của mình giặt lần đầu thì ra màu hơi nhiều chút. Mua qua mạng mà chất lương như vậy thì cũng rất là tốt rồi, không kỳ vọng hơn."
3,Bình thường,"chất lượng sản phẩm thì tốt nhưng side sản phẩm không như ý, mình vẫn mặc side xl rất rộng rãi và thoải mái vậy mà side XL của Shop này mặc chật cứng như side L hoặc side M vậy, đành phải tìm người để cho vậy. mua cho mình mà không được mặc nên thất vọng"
1,Rất không hài lòng,"Hàng ko như hình, như áo cũ vậy, lại còn bị vết phai nữa, size XXL lại lấy bút viêt XL, mình ngại giửi đi giửi lại mà đã thanh toán trước nên chấp nhận vứt đi"
4,Hài lòng,"Tôi mua 2 áo xanh đen và vàng  sezi 2x nhưng áo màu vàng nhỏ hơn áo màu xanh 4phân mặt không vừa tôi có thể đổi áo to màu gì cũng được tôi bù thêm tiền có được không mẫu , chất liệu thì ok"
5,Cực kì hài lòng,"áo được vải đẹp, mua size chọn như size của shop là đúng y ạ, đọc bình luận phía dưới mua  rộng hơn 1 size nên mặc hơi rộng. nên mua như size shop thì vừa y"
4,Hài lòng,Chất thun thì Ok ! Mẫu cũng Ok ! Có diều mua thì phải lớn hơn hai cỡ! Mặc mùa mưa thì hợp ! Mùa hè nóng!
5,Tốt,"Vải dày ,form tương đối đẹp ,nhưng mọi người ai muốn mặc thoải mái nên mua to hơn 1 size do áo khá ôm ."
2,Không hài lòng,mình cố mua size XL lớn hơn 1 cỡ thường mặc (L). Mà vẫn thấy chật như size M.
5,Cực kì hài lòng,"Đường chỉ may gọn gàng. vải dày .  
Nhân viên Tiki rất chuyên nghiệp , rất vui vẻ ."
1,Rất không hài lòng,"xấu: đường chỉ k cắt,cạp lệch, chữ dán 
giá 180k:3 xứng đáng 60k/ 1áo"
5,Cực kì hài lòng,lúc mới vào xem thấy có bình luận không hài lòng đinh không mua nhung tin vào tiki  . mua về rất hài lòng giao hàng lại nhanh
5,Hài lòng,"Tiki giao hàng nhanh, SP chất đúng với hình ảnh, mô tả. Rất hài lòng. Đánh giá 5 sao."
1,Rất không hài lòng,"Giao hàng ko giống mô tả và không giống ảnh, không có kiếng đèn và ô kính xe."
4,Hài lòng,"áo khá tốt, chỉ là cổ làm hơi nhỏ mặc vào cởi ra hơi khó khăn"
1,Rất không hài lòng,Không giống quả cáo hàng ko chất lượng
3,Bình thường,Vải áo mưa hơi mỏng
5,Cực kì hài lòng,Rất tốt
5,Cực kì hài lòng,hai long
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,"Rất hài lòng, vừa túi tiền","Sản phẩm giao đúng như ở phần chi tiết sản phẩm, đầy đủ linh kiện, đóng gói trong hộp chắc chắn. Lắp ráp dễ, có hướng dẫn đầy đủ, khá chắc chắn. Hơn nữa tiki giao rất là sớm mới đặt hôm trước hôm nay đã nhận được rồi :))))"
5,Cực kì hài lòng,"Mình vừa nhận hàng xong, giao hàng đúng hẹn. Đầy đủ dụng cụ, hướng dẫn rõ ràng, dễ lắp ráp, chất lượng phù hợp với giá tiền."
5,Cực kì hài lòng,"Shop đóng cẩn thận, đủ chi tiết lắp, có hướng dẫn rõ ràng. Không quá chắc chắn nhưng với giá tiền như vậy thực sự là rất đáng mua."
5,Cực kì hài lòng,"linh kiện đầy đủ, tủ chắn chắn,ở trọ sinh viên có thể xài được.tạm ổn..."
5,Cực kì hài lòng,"Tủ đẹp. Chắc chắn. Nhưng cho chọn màu thì tuyệt
Thích hợp phòng nhỏ"
5,Cực kì hài lòng,"Đủ linh kiện, dễ lắp. Chắc chắn. Hài lòng. Tiết kiệm không gian. Thẩm mỹ."
3,Bình thường,"giao hàng nhanh, kệ khá chắc, đúng so với giá tiền."
5,Cực kì hài lòng,Sản phẩm đúng mô tả. Đầy đủ chi tiết
4,Hài lòng,nhà thuê nên xài
5,Cực kì hài lòng,Dao hang nhanh hàng đẹp s
5,sản phẩm áo của shop 5S rất ok,Mình đã đặt 3 áo thun shop 5S rất ưng ý hàng và màu sắc y như hình shop bán hàng có tâm lắm mọi người .Khi nào shop ra mắt sản phẩm nào mới nữa mình sẽ tiếp tục ủng hộ .Vải mềm mịn đáng đồng tiền
1,Rất không hài lòng,"Chất lượng thì không bàn tới. Giá tiền v thì áo cũng ok.
Nhưng không hiểu sao mua hai màu cùng 1 lúc , của 1 shop mà lại chia ra giao hai lần. Đơn lần 2 vào thứ 4/19/8/2020 khỏi giao đi. Tôi khỏi muốn mua nữa."
5,Chất mát hơn mẫu năm ngoái của Biluxury,Vải co giãn tốt hơn. Mình tăng cân mặc không vừa size M của Bi năm ngoái. nhưng mặc size S của 5s năm nay co giãn tốt nên mặc thoải mái. Vải sờ vào cũng mát hơn. Rất thích.
5,Rất OK,"Chất liệu áo của shop này mặc vào mình rất thích 
Mặc vừa vặn k bị bó sát như mấy shop khác 
Rất vui khi mua đc sản phẩm ưng ý, sẽ ủng hộ shop nhiều hơn"
5,Cực kì hài lòng,"Với giá 60k thì đây là 1 sản phẩm rất ok, chất mát, đường may đẹp.Nên mua, tuy màu sắc bên ngoài ko đc đẹp như trong hình nhưng vẫn đạt chuẩn 5 sao"
5,Cực kì hài lòng,"Vải mềm,mát,chất rất thích. Mình mua quần áo chỉ tin tưởng mỗi shop này thôi. Mọi người ai có nhu cầu cứ yên tâm mua hàng của shop nhé."
5,Áo đẹp,"Áo có đường may tốt, màu tím than hơi sậm rất đẹp, dễ phối vs quần short, giá quá tốt phù hợp. Thanks shop."
5,Cực kì hài lòng,"Chất liệu tốt ,form dáng chuẩn,áo đẹp ,vải mặc vào rất thích 
Shop bán hàng chất lương lắm sẽ ủng hộ shop"
5,Cực kì hài lòng,"Màu ở ngoài k đc sáng đẹp như hình nhưng chấp nhận đc trong tầm giá. cảm ơn shop, tiki và shiper nhièu nhé."
5,Cực kì hài lòng,Chất lượng so với giá. Hàng chính hãng nên đường may đẹp và chắc chắn.  Hơi nóng hơn hàng 5s. Sẽ ủng hộ shop lâu dài.
1,Không hài lòng,"Size L của màu đen không đúng với size L của màu Xanh, mua cái áo màu xanh mặc vừa tưởng ok nên đặt thêm màu đen, ai ngờ lấy về chật không níc được vào. Yêu cầu trả lại thì báo đã cắt mất cái dây treo mác nên không cho trả

Chán không muốn bình luận."
5,Đẹp,"áo đẹp đó, hàng Li-ning chưa bao giờ làm mình thất vọng. Công nghệ ATDRY giúp áo nhanh khô hơn bình thường, tuy nhiên công nghệ này làm áo hơi nóng 1 chút."
3,Bình thường,"Tôi cao 1m60 nặng 55kg mà mua sm về ko mặc vừa , rộng dài xuống tận đùi non tôi muốn trả hoặc đổi sm bé hơn nếu có...."
1,Rất không hài lòng,"Chất lượng bình thường quá, không khác mấy so với áo bóng đá đặt hàng loạt. 
Mặc nóng. Tầm 200k nhiều áo chất lượng tốt hơn."
1,Rất không hài lòng,Quá thất vọng về tiki. Đây là lần đầu mua hàng mà đã không đúng về ảnh.
5,Cực kỳ hài lòng,"Áo rất đẹp, mặc vừa in, chất lượng vải tốt. Mình rất hài lòng , cảm ơn shop."
5,Khá ưng ý,"áo đẹp, phom chuẩn, chất lượng tốt. Tiki giao hàng nhanh, đóng gói cẩn thận."
5,Cực kì hài lòng,Chất liệu thoáng mát. Màu sắc tươi sáng. Sản phẩm có chất lượng rất tốt.
5,Cực kỳ hài lòng,"Áo rất ok , vậy thôi ko biết nói gì thêm nữa . Tiki giao hàng siêu tốc."
5,Li-Ning,"Chất lượng tốt, áo đẹp, thích hợp với người ra nhiều mồ hôi."
5,Hàng siêu siêu đẹp cho shop 10,Áo khoác phải nói là chất hẳn 2 lớp có cả túi trong. Mua mặc đúng đẳng cấp luôn
4,Hài lòng,Dây kéo làm cái áo nhìn rẻ tiền hết muống mặc
5,Cực kì hài lòng,"quá hài lòng, đặc biệt shipper rất thân thiện"
4,Hài lòng,rỏ ràng đặt size xl giao l nhung áo đẹp
4,Hài lòng,
5,Cực kì hài lòng,rất đẹp
5,Cực kì hài lòng,quá ok
5,Cực kì hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,Sản phẩm mới mua mặc zô hơi bị dính vải lông của áo nhưng cũng khá đẹp và cute🙂😁
5,Cực kì hài lòng,đẹp giống như trên hình
2,Không hài lòng,"hơi bẩn một tẹo , giặt bay nhiều màu con cún"
5,Cực kì hài lòng,"áo đẹp, giống hình, dễ thương"
5,Cực kì hài lòng,Rất đẹp và dễ thương nha
5,Cực kì hài lòng,Hài lòng
5,Cực kì hài lòng,Đẹp vai chuong!
2,Không hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,Sản phẩm chất lượng khá tốt giống với ảnh
2,Không hài lòng,giao nhanh nhưng phía sau lưng dính gì màu đen làm như nhớt vậy
4,Hài lòng,Sản phẩm đúng với mô tả
4,Hài lòng,không đẹp như ảnh nhưng cũng ok
4,Hài lòng,vải dày dặn y hình
5,Cực kì hài lòng,áo dẹp khỏi nói
5,Cực kì hài lòng,quá ok
5,Cực kì hài lòng,ổn
4,Hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,ship hàng nhanh.  chất vải dày đẹp  cảm thấy hài lòng
5,ok,"sản phẩm rất đẹp và tốt,hàng chất lượng, giao nhanh"
5,Cực kì hài lòng,áo đẹp nói chung ok giao hàng nhanh người giao thân thiện
2,chưa ok,"size quá nhỏ mặc quá chật
hình như bên shop chỉ có mỗi size m thôi à"
3,Bình thường,sản phẩm đẹp nhưng chất lượng không tốt mấy nên mik cho 3 sao thôi
5,rất hài lòng,"sản phẩm rất tốt bỏ hộp rất kĩ càng rất ok
giao hàng rất nhanh"
5,Cực kì hài lòng,sản phẩm rất đẹp và tốt hơn mong đợi. sẽ ủng hộ tiki và shop
4,ok,sản phẩm tốt có size rộng hơn xí  thì tốt hơn nhé shop
2,Không hài lòng,màu ko đậm lắm vs lại ko có day chuyền
5,Sản phẩm cx tạm ổn,"Nhân viên giao hàng nhiệt tình,Shop bán hàng uy tín"
5,Rất Hài Lòng,"Lúc mua cứ sợ hàng không như hình vì giá sale quá ok, nhưng không ngờ sản phẩm thực tế lại đẹp và y như hình luôn, chất vải dày dặn, đường may khéo, có nhiều túi lại thêm khóa kéo giữ đồ tốt hơn, không sợ rơi. Mình mua size XL cho em trai, mặc vừa y luôn. Cám ơn shop!"
5,Cực kì hài lòng,"Sau một tuần sử dụng, mình có chút chia sẻ như sau:
- Chất liệu áo khoác khá tốt. Lớp ngoài dày, chống nước mức độ vừa phải, có thể mặc khi trời mưa nhẹ mà không thấm vào bên trong. Lớp vải trong mỏng nhưng khó rách, gữi ấm tốt. Mình khuyên không nên mặc áo khoác này vào mùa nắng vì sẽ rất dễ bí hơi và nóng. Nên chọn màu xanh dương hoặc đen vì sẽ không lo bị dính bẩn khi mặc. Áo dễ giặt, màu khô.
- Mình chỉ không hài lòng về sợ dây buộc trên mũ áo khoác. Dây cứng đơ, tạo cảm giác khó chịu khi mặc.
Nói chung, mình rất hài lòng về sản phẩm, vượt mong đợi trong tầm giá này."
5,Tốt ngoài mong đợi,"áo rất ok, không nghĩ giá này mà lại mua dc áo tốt như vậy. Xưa giờ rất ngại mua quần áo online nhưng thấy mấy comment trước tốt quá nên mua thử, mua xong thì thấy đúng là xịn thật. Nhược điểm duy nhất đó là chất liệu vải này mặc sẽ hơi bí 1 chút, thường đi trời nắng thì mình phải phanh ngực ra cho có gió lùa vào. Giao hàng nhanh. Mình 1m67, 63kg mua size L mặc vừa y chóc luôn."
5,Áo đẹp. Giao hàng thần tốc,"Áo chất lượng quát tốt trong tầm giá. Ra chợ hay cửa hàng thì phải lựa ít nhất 300k mới có cái vừa ý. Với giá này thì không còn gì hối tiếc nữa.
Giao hàng cực nhanh, đặt hàng hôm qua, dự kiến là 1 tuần nhưng qua ngày sau đã giao. What the hell :))"
5,Cực kì cực kì HÀI LÒNG,"mình mới đặt mua hôm qua mà hôm nay đã nhận được hàng rồi, chất lượng vải rất tốt, dày, đẹp, mình 1m76 73kg mặc size xl vừa luôn, nói chung là lần đầu mua hàng trên mạng mà đc như zậy thì rất tốt"
4,Hàng khác so với hình ảnh trên web,"Mới nhận hàng xong, hàng khác so với hình cả chi tiết lẫn màu sắc (nhận hàng là màu xanh xám) trên web là màu xám. bị dính vết dơ vài chổ. Size XL, cái chiều dài tay áo cảm thấy ko vừa."
5,Xuất sắc,"Mua online nhưng thật sự hài lòng. Áo may kỹ từng đường may, bên trong lót cũng rất kỹ lưỡng. Chất liệu áo đẹp luôn. Dây kéo các kiểu nhìn cũng rất kiểu cách, chưa tới 200k mà quá ổn cho 1 cái áo. Cảm ơn shop.
Tiki giao nhanh."
4,Hài lòng,"Đã gọi là áo khoác thì nên có thêm cỡ lớn hơn nữa, cỡ XL to nhất của shop tôi mặc vẫn hơi bị chật dù tôi là người có kích cỡ trung bình. Chất lượng thì nói chung ổn với mức giá!"
5,Cực kì hài lòng,Áo đẹp lắm ạ! Vải dày mà giá lại phải chăng!! Đường chỉ chắc chắn! Vải dù 2 lớp chống nắng tốt nhưng mà vậy nên hơi nóng! Nhưng ko sao chịu nóng đỡ hơn bị cháy nắng!!
5,Tốt,"Áo dày, đường may đẹp, bên trong cũng là lớp vải dù mặc cũng khá mát. Mọi người nên mua lớn hơn 1 size thường mặc thì OK hơn, áo mình mặc size M còn áo này mình mặc size L rộng 1 chút thoải mái hơn."
4,Hài lòng,"Áo ngon đẹp, hàng Việt Nam ủng hộ , tuy nhiên logo áo phần trắng bị ngả màu.Không trách được , áo ngon so với tầm giá"
5,Cực kì hài lòng,"chất vải rất mềm đẹp, áo dày dặn , có giãn thoáng mát"
5,Cực kì hài lòng,"chất vải mát, mềm mịn, chất lượng tốt hơn so với giá tiền"
1,Rất không hài lòng,"Áo quá dở, bọn lừa đảo, treo đầu dê bán thịt chó"
4,Hài lòng,"Áo đẹp ,chất vải mát,nhưng cổ áo may hơi bị nhăn"
5,Cực kì hài lòng,"hàng rất đẹp,phom áo chuẩn."
5,Cực kì hài lòng,Áo thun đẹp bận rất mát
5,Cực kì hài lòng,hàng đúng mẩu yêu cầu
5,Cực kì hài lòng,"hàng đẹp,đúng vs mẫu."
5,Cực kì hài lòng,so với giá thì dùng đc
1,"Sản phẩm rất nhăn nheo, dù đã giặt và là vẫn không hết nhăn","Tôi rất thất vọng về lời quảng cáo là áo chất liệu chống nhăn, nhưng lại nhận về sản phẩm nhăn nheo. Các bạn mua sau nên cân nhắc trước khi mua hàng rẻ tiền như này, thà mua đồ đắt mà chất lượng còn hơn như mình đây mua về mà không thể mặc do quá nhăn.
P/s: Cảm ơn Tiki đã giao hàng rất cẩn thận!"
5,Còn gì chê nữa khi nhận hàng đẹp,"Áo rất là đẹp luôn, cải siêu mịn, ít nhăn, form đẹp. Mà giá lại quá mềm.
Sẽ ủng hôn shop thêm vài cái nữa. 
Ps: ảnh any mặc nè, vừa in"
4,Hài lòng,"Mặc thì vừa, gần giống mô tả. Áo còn nhiều đường chỉ may chưa dọn kỹ, khuy áo làm vội vàng không sắc sảo!"
4,Đã mua 2 cái size XL,"Gao hàng đúng size, đúng màu, cho kiểm hàng trước khi nhận -  chất lượng, kiểu dáng giống như miêu tả."
5,Cực kì hài lòng,"Shop đóng gói đơn hàng rất kỷ, hai áo đều có mạc và logo như hình 
Thời gian giao hàng rất nhanh"
5,"Chất lượng sản phẩm tốt, rất đánh mua","Đầy đủ Shop giao hàng khá nhanh và đóng gói cẩn thận 
Mọi người nên ủng hộ shop nhe Vote 5 sao"
5,Cực kì hài lòng,Áo đúng hình quảng cáo số nhỏ kg đúng3xl nhỏ quá kg đúng tiêu chuẩn
5,Cực kì hài lòng,"áo đep giao đúg sz .chat lieu mêm ,vs gia tiên nhu vay thi qua dep"
5,Áo đẹp,"áo đẹp , chất liệu vải mềm mịn thoáng mát ,nói chung hài lòng"
5,Cực kì hài lòng,vải chất lượng tốt. cảm ơn shop.
5,Cực kì hài lòng,"giao hàng nhanh, bọc cẩn thận. Màu đẹp, chất mặc OK. mua đợt giảm 99 com bo 3 áo (y)"
5,Cực kì hài lòng,Rủ bạn gom đơn đặt test thử mà nhận đc hàng 3 ông đều ưng. Vải mát thật. Chờ có khuyến mại phải đặt thêm
5,Cực kì hài lòng,"Ưng 2 màu này nhất luôn, vải rất mát thiết kế khoét nách vừa rất đẹp . cám ơn shop hihi"
5,Cực kì hài lòng,"Điện thoại chụp chán quá, nhưng thực sự chất lượng tốt lắm mọi người ạ, nên mua"
5,Cực kì hài lòng,Với giá mua mà khi nhận hàng thật sự không tưởng lại đẹp như vậy 5 sao luôn không nói nhiều
5,Cực Kì Hài Lòng,"Form đẹp, slim fit. Vải mỏng, sờ tay biết vải xịn xò. Thấm hút mồ hôi cực tốt,  Hài lòng."
5,Cực kì hài lòng,"Tuyệt vời, chất liệu không có gì phải chê👍 mua dịp 9/9 combo 3 cái còn 99k, lời lớn."
5,Quá Đẹp,"Chất lượng xứng đáng được 5*. Vải mặc rất mềm và mịn, giá còn rẻ nữa. Hài lòng"
5,Cực kì hài lòng,"Điện thoại mình chụp xấu chứ màu đẹp lắm, mặc mát nữa"
5,Cực Kì Hài Lòng,"Mình thích nhất màu đen, nhưng 2 màu kia mặc lên cũng rất ok. nói chung rất hài lòng"
5,Cực kì hài lòng,đẹp có quyền hơi bung chỉ chút nhưng ko sao. chưa bik giặc có bay màu ko nhưng rất đúng sản phẩm
5,Cực kì hài lòng,Mình đã nhận đơn hàng chất liệu và giá thành OK dịch vụ tốt cảm ơn Kiti
1,Rất không hài lòng,áo cắt mất size. k chuẩn size. đặt size M mà giao áo mặc như XXL
1,Rất không hài lòng,"tiền nào của đấy
thực sự thất vọng về  chất liệu của vải"
3,Bình thường,"Chất ko đẹp , vải nóng , không giống hình"
4,Hài lòng,"Đáng tiền, tiền nào của nấy"
5,Cực kì hài lòng,vai dep rat hai long.se ung ho shop tiep
4,Hài lòng,"áo đẹp, hợp với giá tiền."
3,Bình thường,ko dcccccccccccccccccccccccccccc
4,Hài lòng,hang đẹp lắm
5,Cực kì hài lòng,"sản phẩm đc giao đến sớm hơn dự định và sản phẩm nhìn giống trong ảnh
mong rằng Tiki sẽ luôn như vậy😊"
4,Hài lòng,"áo tốt, vải ok. có điều áo hơi nhỏ nên mặc không thoải mái lắm, không biết xài sẽ thế nào nhưng mong là tốt."
2,VẢI KHÔNG ĐẸP,"Áo như hình, giao hàng cũng nhanh cơ mà vài không được đẹp với dày cho lắm, nếu bán với giá 400k thì trả hàng rồi"
5,Cực kì hài lòng,"đồ giống như hình 
vải tốt 
nhưng ko biết sau này sẽ ra sao ಥ‿ಥ"
5,Cực kì hài lòng,"vải đẹp như hình. chất nỉ êm tay
tiếc là k có nhiều size cho khách lựa"
5,Cực kì hài lòng,"áo đẹp dễ thương, vải mỏng nhẹ vừa túi tiền giao hàng nhanh, cảm ơn Tiki."
2,Không hài lòng,Sản phẩm bị lỗi đường may: hở hơn 10cm đường may + lòi chỉ may
5,Cực kì hài lòng,"Áo đẹp, hơi mỏng hơn tưởng tượng"
3,Bình thường,"Hàng cũng dc , cũng đẹp .Nhưng dính hơi nhiều bụi . Nói chung là ổn"
3,Bình thường,"Vải dạng nỉ mặc rất nóng 
Với giá này thì ok thôi"
5,Cực kì hài lòng,"Mình rất hài lòng về sp, vải mềm mịn và mát mẻ. Đóng gói kĩ càng,  mình rất thích. Cám ơn shop nhiều"
1,màu không đúng với hình mô tả.,"màu hoàn toàn khác với hình mô tả, thất vọng nhưng thấy tội shipper đội mưa đi giao nên nhận luôn."
4,Hài lòng,"Vải áo mặc mát , nhẹ , co giản tốt !.
Nhìn chung thì sản phẩm phù hợp với giá tiền !."
5,Cực kì hài lòng về sản phẩm,"sản phẩm đẹp, chất lượng, chất vải mặc mát  nhân viên giao hàng khá vui vẻ"
4,Hài lòng,"Áo đẹp nhưng chưa hài lòng hai tay áo, tay áo may nhỏ không xăn lên được"
1,Rất không hài lòng,Tay áo quá chật.k mặc được.cho mình đổi áo khác nhé.
4,Hài lòng,"hang đúng chất lượng. guai hàng nhanh.
ấn tượng a shiper"
5,Cực kì hài lòng,"đóng gói sản phẩm chắc chắn, chất lượng ok."
5,Cực kì hài lòng,Áo mặc ngon và hợp với giá tiền
4,Hài lòng,đẹp nhưng phom chưa chuẩn lắm
4,Hài lòng,"Chỉ đặt hàng 2ngày là nhận được ngay, Tiki giao hàng rất nhanh. Mình đặt 4mẫu này và nhận được đúng mẫu đúng size, chất liệu vải khá tốt mịn mát, size chuẩn. Cảm thấy hài lòng về giá cả, chất lượng và thời gian giao hàng!"
5,Cực kì hài lòng,"mình đã mua hàng của shop vài lần rồi. và lần nào cũng rất ưng sản phẩm của shop. giao hàng nhanh, chất lượng sản phẩm tốt, đúng như những gì mô tả"
5,Cực kì hài lòng,"Chất hơi mỏng xíu nhưng với giá này không thể đòi hỏi hơn.   Đồ mặc lên form , mát và thấm mồ hôi, sẽ mua thêm. Shop mà có hàng kiểu này chất dày hơn xíu , đắt gấp rưỡi cũng mua đều đều."
5,Đúng mẫu mã minh xdặt,Rất hài lòng vì shop k treo đầu dê bán thịt chó. Rất lo lắng khi đặt hàng onl nhưng từ khi mua của shop là yên tâm hơn. Đang dịch cũng ngại ra cửa hàng mua
5,cực kì hài lòng,"chất liệu rất tốt, mặc rất mát
mong tiki sẽ hợp tác với shop uy tín như vậy
cám ơn shop đã mang đến những sản phẩm tốt như vậy
mong shop sẽ có nhiều kiểu áo đẹp hơn"
