ratings,titles,comments
5,Cực kì hài lòng,"Đánh giá hơi chậm vì tính mặc thử mới nói cảm nhận dc. Áo tốt rộng rãi thoải mái, chất liệu vải so với giá là quá bình ổn rồi. Có cơ hội lại ủng hộ tiếp"
5,Doi size XL sang L,"Xin cho hoi, minh vua nhan ao nhung size XL to qua, minh muon doi size nho hon la size L thi co duoc khong a? Va phai lam the nao a? Mong nhan phan hoi, xin cam on."
5,Cực kì hài lòng,chất vải bên ngoài dày bóng. còn bên trong là lớp vải dù cũng rất dày. chỉ có điều nón hơi nhỏ so với áo
3,Bình thường,phù hợp giá tiền nên chất cũng bình thường
4,Hài lòng,"Hài lòng, hơi khác trong hình xíu"
4,Hài lòng,
3,Bình thường,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
3,Bình thường,bình thường
3,Bình thường,
3,Bình thường,
5,Cực kì hài lòng,"Chất lượng áo dày và rất đẹp , áo chất y hình đúng như mô tả 
Mình tầm m65 mà do thích ôn nên lấy szie M là body sát luôn , áo dày và mặc rất thích luôn 
Áo này mình nghĩ trời nóng hay lạnh gì chắc cũng mặc dc hết vì rất thoải mái khi mặc 
Chất liệu dù nhìn rất tốt so với giá tiền bỏ ra , có túi trong túui ngoài tiện lợi , để được nhiều loại vật dụng cá nhân 
Tiki thì giao hàng nhanh , nhân viên thân thiện ! Xin cảm ơn shop và tiki nhé ! Chúc shop ngày càng đắt khách nha 
5 sao hài lòng nha"
2,Không hài lòng lắm,Sơ ý lúc nhận hàng không kiểm tra bên trong về nhà xem lại thì lớp lót áo bị rách 2 chỗ .  Lót vải túi bị rách một bên . Thiết nghĩ đã quảng cáo là cao cấp thì khi gởi cho khách shop phải kiểm tra cẩn thận hơn để không phụ lòng tin của khách hàng để còn có lần mua sau  Rất tiếc ...
5,áo rất ok,"áo đẹp dầy ấm, nhận hàng mặc thử mấy ngày rồi thấy rất ok,?,hàng việt nam chất lượng cao, mình góp ý với shop tí,áo này may khuy bấm là rất ok luôn,vì dây khóa này ngồi xuống nó đùm lên giống.....???haha,mình sẽ ủng hộ shop nữa,có khuy bấm là ok,?????"
2,làm ăn lừa dối,"áo đầu t mua đúng size XXL, thấy vậy mua cho gia đình thêm 1 cái nữa thì bên ngoài để size XXL, mác áo cũng size xxl luôn vậy mà mặc vô tay ngắn, nách thì trật, chắc cái áo này chỉ size Xl hoặc L"
4,Rất hài lòng .,"Mình nhận đc hàng rồi , kiểu dáng , màu và size chuẩn . Chất lượng ok, gói hàng cẩn thận và giao hàng nhanh. Chăm sóc khách hàng chứ đáo. Nói chung mình rất hài lòng."
5,Cực kì hài lòng,"Áo đơn giản nhưng nhìn rất sang trọng. Chất liệu có vẻ rất tốt. Hàng made in Việt Nam chất lượng sao nên mình mặc khá yên tâm. Đặc biệt, dây kéo trơn tru, không bị kẹt, cứng, như nhiều loại áo rẻ tiền hơn."
1,tạm,"nhân viên giao hành nhiệt tình ok, chất liệu áo hơn thô cứng và đặt biệt là mua loại sz L mà mặc chặt quá m64, 57kg ko vừa tý nào rộng hơn sẽ thoải mái. nhưng tạm chấp nhận vì mặc vào mát và ấm vừa túi tiền"
5,Cực kì hài lòng,"Chất lượng san phẩm y nhu mô tả nói chung áo dày , lót Caro tốt , ck minh cao tầm m6 szie M ok luon , giao hàng nhận cũng 1 tuần rồi , áo dày ấm mặc rất ok nguyên ngày luôn ! Thank shop vs tiki nhé"
2,hàng bị lỗi,rách đâu ko rách lại rách ngay chỗ gần cổ áo như thế kia thì ko thể nói nổi. tưởng có số ít người bị nên mua thử ai ngờ mình bị đúng chỗ dễ thấy nhất.
1,Rất không hài lòng,"Áo may không được tốt, size không phù hợp (không chuẩn), mình cao 1.65m, nặng 67 kg mua loại hết cở SSL mà cổ tay vẫn chật, khung áo cũng chật. Nói chung là sản phẩm không đạt yêu cầu."
5,Cực kì hài lòng,sản phẩm đông lạnh nên thấy cũng tốt
5,Cực kì hài lòng,Hơi nhiều mỡ tí nhưng vẫn rất ok
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
3,Không phải dành cho treo tường,"Không đúng loại túi về sinh như trong mô tả.
Trong mô tả thì ghi là loại túi dùng cho máy lạnh loại treo tường, nhưng đây là loại dành cho loại gắn trần. Mọi người lưu ý để không mua nhầm loại."
5,Sản phẩm vừa ý,"Đã nhận hàng nhanh, vừa ý. Nhưng giao hàng thì tính thêm 15000 phí vì hàng cồng kềnh. Không hợp lý. Đơn hàng tổng trên 2000000 mà còn lấy thêm phí giao hàng. Gói hàng nhỏ hơn cuốn sổ tay không cồng kềnh gì cả"
5,SẢN PHẨM QUÁ OK,"shop này bán uy tín, tiki giao hàng hơi chậm chắc do dịch bệnh nhưng ko sao, nói chung là mua được sản phẩm như ý là được roi"
5,Sản Phẩm Ok,"Đóng gói sản phẩm chắc chắn, giao đúng sản phẩm, giá  rẻ. Chất lượng qua sd mới đánh giá được."
5,Cực kì hài lòng,"Sản phẩm giao nhanh hơn dự kiến, shipper vui vẻ, đóng gói hàng cẩn thận đẹp. Gởi Shop 5* và sẽ ủng hộ Shop khi có nhu cầu. Cám ơn Tiki."
5,Cực kì hài lòng,"Dịch vụ rất tốt, giao hàng nhanh, chất lượng và uy tín, nhân viên giao hàng vui vẻ. Cám ơn tiki!"
5,Cực kì hài lòng,"Hàng đúng như qủang cáo,giao hàng sớm hơn lịch hẹn, nhân viên giao hàng lịch sự ."
5,"Áo trùm chất liệu bền, đẹp","Mua về và mình đã sử dụng 1 lần, mình thấy tốt, chất liệu vải bền , đẹp"
5,Cực kì hài lòng,"Sản phẩm tốt, đẹp nhưng không có dây, đóng gói rất chuyên nghiệp và lịch sự."
5,Hài lòng,"Sản phẩm đóng gói chắc chắn, giao hàng nhanh, đúng như mẫu yêu cầu."
3,Bình thường,"áo khoác khá ổn, chất liệu thì hơi khô cứng nhưng bền, mặc thì bí nóng mặc dù vải rất mỏng"
5,Cực kì hài lòng,"Đẹp lắm luôn chống nước rất tốt 
Áo chỉ có 2 túi ngoài và 1 túi trong"
5,Cực kì hài lòng,"sản phẩm rất đẹp ạ , đường may cũng chắc lắm nói chung rất ok"
1,Rất không hài lòng,Bỏ tiền mua 1 cái giẻ mà chùi chân cũng không được. Chán
1,Rất không hài lòng,Giao ko đúng màu ko hài lòng
5,Cực kì hài lòng,"giống hình đẹp 
sẽ ủng hộ shop dài lâu 😊"
4,Hài lòng,áo tốt màu đẹp. tôi rất hài lòng
5,Cực kì hài lòng,"sản phẩm tốt, đường may chắc chắn"
4,Hài lòng,ao khác dep. nhung phom hoi rộng  xíu
3,Bình thường,"giống hình,nhưng hơi mỏng, chỉ có 1 lớp"
5,Cực kì hài lòng,"Sp tốt, cháu tôi rất thích, đẹp"
5,Cực kì hài lòng,rất đẹp giống theo hình
5,Cực kì hài lòng,rất hài lòng
1,Rất không hài lòng,áo to quá
5,Cực kì hài lòng,qua cầu
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
1,Rất không hài lòng,"chữ trên áo đi lem, lên form xấu, chật. hên là mua giá khuyến mãi có một trăm mấy mà còn thì ko đáng, chứ mua giá gốc bốn trăm mấy như tiki quảng cáo thì bỏ lun. mua hàng tiki nhiều như đây là lần đầu thất vọng đến vậy"
1,Rất không hài lòng,yêu cầu đổi trả sản phẩm. chất liệu vải là dù chứ không phải kaki như ghi trên mẫu
1,Rất không hài lòng,Hàng dính mực như vậy cũng giao được sao shop trách nhiệm làm ăn ở đâu vậy ?
5,Cực kì hài lòng,"Áo quá đẹp và rất vừa ý, mình mang giặt rồi nên ko chụp ảnh lại được 😍😍😍"
2,Không hài lòng,chữ bị lem dính chữ này dí chữ khác rộng như cái mền  rộng quá rộng
3,Bình thường,"vải như vải dù , màu ko giống hình , quá đắt so với giá tiền"
5,Cực kì hài lòng,Nhân viên rất nhiệt tình. Tôi rất hài lòng
4,Hài lòng,màu xanh nó đậm hơn không giống trong hình
1,Rất không hài lòng,
5,Cực kì hài lòng,"hàng đẹp, giao hàng nhanh"
2,Không hài lòng,"cảm thấy hk hài lòng cho lắm.
vì túi hk giống nhìn, khoá kéo hk giống hình và cả cáu dây rút ở vạc áo cũng hk có.
nói chung nó hk giống hình 
nhưng áo thì rất đẹp đẹp hơn cả hình đăng bán🤣. vải tốt phù hợp để đi học đi chơi. tuy vải hơi mỏng nhưng vậy là tốt rồi. phù hợp với mức giá 99k."
1,Rất không hài lòng,"Quá tệ , không như hình không tôn dáng, vải xấu"
4,Hài lòng,"nhìn cũng được,đẹp"
5,Cực kì hài lòng,Áo đẹp chất lượng chất vải tốt
4,Hài lòng,Đẹp
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,"Chất liệu (thấm hút) và đường may đẹp chuẩn như hình quãng cáo. Lúc đặt mua mình cũng yên tâm vì đây là sản phẩm cty. Bạn nào trẻ thích mặc ôm vừa vặn thì chọn đúng size, còn tuổi trung niên (có bụng) nên chọn lớn hơn 1 size là đẹp."
4,Hài lòng,tất cả thông tin thông số của shop này đều rõ ràng. áo mặc rất mát.
5,Cực kì hài lòng,"Mềm mát, thoáng. Phù hợp cho vận động nhẹ nhàng. màu bên ngoài ko quá tươi như ảnh đâu nhé. Mua tiki nên mình cũng yên tâm ko kiểm tra trước khi lấy dù shiper có hỏi"
5,Cực kì hài lòng,"Sản phẩm rất tốt, thoáng mát,vải mát , mặc vào rất thích,vừa vặn,đóng gói OK , giao hàng nhanh,cảm ơn shop"
5,Phù hợp giá cả,"Giao hàng khá nhanh. 
Chất vải khá mát, k biết sau có bị xù k?
Mua giá 80k ngày 26.08 mà k áp đc thêm mgg j #"
5,Cực kì hài lòng,"o shop siêu siêu đẹp luôn, vải mềm, y hình                                                                                             ."
5,Cực kì hài lòng,Áo rẻ mà đẹp mang mát lắm ạ. Nên mua                                                                                              .
5,Cực kì hài lòng,"Áo phải nói rất đẹp, vãi mặc vào rất mát, form vừa vặn với mình luôn. Sẽ mua thêm ạ"
5,Cực kì hài lòng,QUÁ NHANH.....QUÁ NGUY HIỂM.....MÌNH RẤT ƯNG VỀ SẢN PHẨM.....KO CÓ CHỖ NÀO ĐỂ CHÊ CẢ.....THANKS SHOP VÀ TIKI NHÉ....
5,Cực Kì Hài Lòng,"Giao hàng nhanh, đóng gói cẩn thận. Chất liệu vải rất tốt, đường may tỉ mỉ chắc chắn"
5,đánh giá ô dù,"dù mới,kiểm tra sơ ko có vấn đề,ko bị thủng(rách),ko bung chỉ...cán ô ko xước,móp...mở bình thường ,nhưng gập vào khó(tự động đóng cánh ô thôi) mình tự kéo xuống để về trạng thái gọn... khi kéo dùng lực khá .... nói chung là ok..."
1,Tệ,Giao sai màu (chọn màu đen nhưng giao xanh đen) cũng còn chấp nhận được. Nhưng dù mở lỗi không căng không sử dụng được. Quá tệ.
5,Cực kì hài lòng,"Dù đẹp, gọn nhẹ, khi kéo xếp dù cần lực kéo."
5,Cực kì hài lòng,Nut bấm mở nhậy. Phân nút thu ô gập lại chậm
5,Cực kì hài lòng,Mình rất hài lòng với sản phẩm!
5,Cực kì hài lòng,
5,Cực kì hài lòng,"Hàng đẹp, chắc chắn."
1,Rất không hài lòng,Dù bị rách tiki ơi
5,Cực kì hài lòng,Rất tốt
4,Hài lòng,
5,Cực kì hài lòng,"áo khoác rất vừa và đẹp ạ, các bạn m73 nếu muốn vừa thì nên chọn size L còn nếu muốn mặc rộng thì chọn size XL nhaaaa, hàng giao rất sớm, cảm ơn shop ạ"
5,Cực kì hài lòng,"sản đẹp vải dù mềm mịn không thấm nước , giao hàng nhanh chóng mọi người nên lựa chọn sản phẩm này nhé"
3,Bình thường,Hàng tốt đóng gói cẩn thận mỗi tội lúc mở áo ra thì bị bục chỉ 1 ít. Nhưng vẫn cho 5 sao
2,Không hài lòng,cho mk hỏi size áo nó nằm ở đâu v. mk mua  xl mà  hình như giao lộn size l. mặt ko vừa. chán thiệc chứ
3,Bình thường,sản phẩm nhỏ saiz lỗi xin tiki đổi lại size lớn hơn
4,Hài lòng,". giao trước hai ngày lận áo đẹp lắm cảm ơn tiki , shipper rất vui tính 😊"
3,Bình thường,Mình muốn trả lại sản phẩm có được không ạ?
5,Cực kì hài lòng,ok rất tốt rất hài lòng cảm ơn shop
4,Hài lòng,"Hàng rất tốt,giao hàng cũng rất nhanh đến!"
3,Bình thường,ong tay hep.cu dong kho ko.dc hai long
1,Rất không hài lòng,"không ngờ mở ra bị thủng rồi từ nay không bao giờ ủng hộ Tiki nữa, không xem xét kỹ sản phẩm"
5,Cực kì hài lòng,đẹp và dầy để đi thử mưa coi có bị ướt ko
5,Cực kì hài lòng,Chất lượng tốt
5,Cực kì hài lòng,tốt
5,Cực kì hài lòng,
4,Hài lòng,
4,Hài lòng,
3,Bình thường,
2,Không hài lòng,
4,Hài lòng,
1,Hàng không giống hình quảng cáo.,"Tiki nên xem xét lại. Hàng không giống như hình quảng cáo sản phẩm. Chỉ là áo mưa cánh dơi loại thường, không thể cho rằng giao nhầm, vì giao cho nhiều người như vậy. Treo đầu dê bán thịt chó, tiki không nên cho những shop như vậy thăm gia bán hàng. Đề nghị tiki đổ lại sản phẩm cho khách hàng một cách nhanh chóng, chính xác. Cám ơn."
5,"To, dài, rộng","Tiki giao hàng nhanh. Shop xử lí đơn hàng hơi lâu chút, nhưng vẫn giao hàng đúng hẹn. Sản phẩm như hình minh họa (trừ cái tấm che mặt có vẻ hơi khó dùng). Ngoài ra thì loại áo mưa này đi 2 người tốt, che hết xe AirBlade luôn. Rất đáng tiền.
""Áo mưa"" mà to, dài, rộng thì còn gì thích hơn nữa •.•"
1,Tiki không kiểm soát hàng hóa từ các đối tác?,"Tôi nhận được sản phẩm không giống mô tả và ảnh chút nào. Mặc dù có nhận xét của khách hàng đã mua nói về việc này mà Tiki vẫn tiếp tục để tình trạng này xảy ra?
Lần đầu tiên mua hàng không đúng như mô tả ở Tiki. Cảm giác giống như Lazada và Shopee vậy"
1,Rất không hài lòng,"Tôi đã nhận được hàng nhưng thật thất vọng. Áo mưa k giống như hình quảng cáo. Chất liệu bằng mũ mõng, dễ rách,ngắn, k có nón,kính hay khẩu trang che mưa....nói chung là rất cùi, k khác j hàng ngoài chợ 30 ,40k 1 cái. Mong tiki giải quyết giúp tôi vấn đề này

Thanks"
1,treo đầu dê nha shop,"Treo đầu dê nha shop, bỏ tật đi nha, tiki nên hủy hợp tác với đv này, xem cái hình với cái áo tôi nhận có bà con dòng họ gì với nhau không? Muốn tiện lợi nên mua trên này, cuối cùng rất mất thời gian luôn á!"
1,Rất không hài lòng,"yêu cầu Tiki.vn xem lại sản phẩm. treo đầu dê bán thịt chó, yêu cầu đổi trả hàng vì mua loại áo mưa không như quảng cáo mô tả. rất thất vọng, giao hàng lâu, lại là sp trong suất rẻ tiền"
1,Quá tệ,"Hình ảnh 1 đường, giao sản phẩm 1 nẻo. Treo đầu dê bán thịt chó.
Mô tả là áo mưa chùm, giao thì giao áo mưa cánh dơi. Áo giá 110k mà mỏng như áo 30k mua dọc đường"
2,ÁO MƯA 2 ĐẦU,"nhận được hàng rồi, nhưng hơi thất vọng, mình chọn màu đỏ, chứ không phải chấm bi đỏ
còn độ dày áo mưa thì mỏng quá
góp ý với shop là nên để thêm chọn độ dày hay mỏng cho khách hàng chọn nhé
cảm ơn."
1,Rất không hài lòng,"Sản phẩm rất rất tệ, k giống trong hình, chất liệu rất mỏng, áo ngắn ngủn, chieeuf rông của áo rất nhỏ, bận chắc chắn bị ước mưa . Còn thua cái sáo mưa ngoài chợ bán 50k. Tiki làm mất niềm tin. Đề nghị đổi lại sp"
1,hàng ko như quảng cáo,"Tôi đã nhận được hàng nhưng rấ thất vọng. Áo mưa k giống như hình quảng cáo. Chất liệu bằng mủ mỏng, dễ rách,ngắn, k có nón, kính ....nói chung là tệ. Mong tiki giải quyết giúp tôi vấn đề này"
5,Cực kì hài lòng,"ảnh mjk chụp tối bị sáng, chứ màu đúng như ảnh trong túi chưa bóc, áo xinh lắm ạ, chắc mua thêm cái vàg. mà lúc mua 315k xog hàg về vào xem giảm còn 299k 😑 quá rẻ so với giá"
2,Không hài lòng,"Quá dài và rộng dù size S, ai dưới m6 k nên mặc, y như cái váy vậy á, vải rất dày chỉ hợp sd ở Đà Lạt"
4,Hài lòng,"may  đẹp, kiểu  đẹp, màu  kg tối  hơn  mẫu."
3,Bình thường,Looks very dull and not is very loose
5,Cực kì hài lòng,
4,Hài lòng,
3,Bình thường,
4,Hài lòng,
5,Cực kì hài lòng,
3,Bình thường,
5,Cực kì hài lòng,"Sản phẩm đẹp giống hình
Shop uy tín, tư vấn chuẩn size và rất nhiệt tình
Bán như thế này thì lần sau mình sẽ ủng hộ tiếp rồi
Mọi người nên mua nha"
5,Cực kì hài lòng,"Giao hàng siêu nhanh luôn , mới đặt trưa hôm qua mà sáng nay đã có hàng.  áo đẹp nhưng hơi nhạt so với hình"
5,Cực kì hài lòng,
3,Bình thường,
4,Hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,"Kiểu, chất liệu đẹp. K.kéo hơi khó gài vào 1 chút nhưng bao túi may ko đạt. Nhìn chung đc."
2,Không hài lòng,màu vải túi áo rất rất đối lập với màu áo khoác . nhìn mất thẩm mĩ lắm lun á shop
3,Bình thường,"San pham giong nhu hinh tay ao hoi ngan va đổ lông, khoa kho keo. Neu so ve gia tien thi chua tuong dong a."
4,áo khoát jeans nữ,"đẹp, đúng hình, nhưng có điều thun ở lai áo hơn giản nên khi mặc vào lai áo kg bo được"
4,Hài lòng,Dây kéo 2 bên túi ko kéo được. Dây kéo chính cũng rất khó kéo. Phải thay.
2,Không hài lòng,"vải có mùi khó chịu, giặt vài lần mới khử được mùi hôi của vải"
5,Cực kì hài lòng,"Áo đẹp, giao hàng nhanh. Chất lượng áo đẹp, sẻ ủng hộ shop"
5,Cực kì hài lòng,"Áo đẹp y hình, giá hơi cao , tiki giao hàng nhanh"
4,Hài lòng,hàng đẹp đúng với giá tiền
5,Cực kì hài lòng,"giống như hình, vải cũng mềm, nói chung ok."
4,Hài lòng,Tôi đã nhận được hàng đặt mua đúng màu và size đăng trong quảng cáo của Tiki. Tôi trân trọng sự uy tín của Tiki trong việc thực  hiện đơn hàng nhanh chóng và chính xác yêu cầu của khách hàng. Xin chúc Tiki luôn thành công và phát triển vững mạnh trong kinh doanh.
5,review màu vàng cát.,"review vàng cát cho ae xem nhé . đúng là tiền nào của nấy chỉ may rất chắc. chất lượng đi kèm với hài lòng cho số tiền bỏ ra 
Tuy màu không nét như ảnh mẫu.  mua 1 cái r tự dưng muốn mua luôn combo đủ 3 màu quá ae ơi"
1,Rất không hài lòng,"đơn hàng đã trả hôm thứ 6 ngày 13 tháng 3 lúc 12:09 hoàn lại Tiki xu cho tôi, nhưng hôm nay là thứ 2 ngày 16 tháng 3 rồi mà tôi chưa nhận dc Tiki xu nào tổng đài Tiki giải quyết dùm tôi ko thích làm việc như vậy"
5,Cực kì hài lòng,"nhận hàng song quên chưa báo cáo lại dc  với shop . hàng rất ok , tuyệt cú mèo , ủng hộ tiki chúc tiki ngày càng phát chuyển và mang lại nhìu sản phẩm tốt tới n tiêu dùng . y như hình ae nhé"
2,Thất vọng,",Cái màu khác xa với màu như hình mẫu ,xanh rêu mà mình mặc như ông già vậy.Cho hỏi muốn trả lại hàng hay đổi lại thành màu đen thì như thế nào?"
5,Cực kì hài lòng,"giao hàng nhanh, đóng gói kĩ, mình 1m72 65kg size M rất vừa người luôn, có điều tay hơi ngắn hơn với mình 1 xíu, lúc ngồi có hơi không tiện, đường may kĩ và chắc"
5,Cực kì hài lòng,"Sản phẩm rất tuyệt, giống như hình vậy, chất lượng tốt, tôi rất hài lòng với sản phẩm này, cảm ơn nhà sản xuất rất nhiều."
5,Cực kì hài lòng,San pham ok .gjao truoc thoi han .con cai đong ho truoc bj loi van chua thay tiki cho nguoi thu hoi đe doi lai.vi ko muon nhan xet xau nen con đang cho tiki trả loi vê cai đong hồ
1,Hàng trã lại,Hàng kém chất lượng may cãu thả đường chỉ đứt rời rạc áo thì chất lượng rất kém bây giờ mình trả lại cho nhà sản xuất
1,Rất không hài lòng,"không ra gìm treo đầu dê bán thịt chó, side XXL mà trẻ con mặc cũng chật, màu sắc và kiểu dáng nhìn là biết hàng đểu"
2,Giá đắt so với chất lượng,"Ưu điểm: vải không có mùi hôi của nhựa, hoa văn đẹp dễ thương.
Nhược: Đường  may ẩu. Mất cái nút bấm của áo cứng nhắc không bấm được, chứng tỏ hàng dỏm. Người lớn còn bấm không vào nói chi trẻ con tay yếu sao bấm được. Vải mỏng kèm đường may ẩu thì với sự hiếu động của trẻ con chắc mặc được 3 lần là rách đường chỉ (để kiểm chứng xem sao). 

Túm lại với ưu và nhược, giá khoảng 50K là hợp lý, giá hơn 90K là đắt không xứng chất lượng."
5,ổn,"áo dày dặn, khá ổn. Nhưng mình đặt nhầm size cho bé, không biết có đổi được không.  Thêm nữa là bài đăng chỉ chụp ảnh thật của 2 màu xanh và đỏ, còn lại 2 màu không thấy không dám chọn mua"
5,Cực kì hài lòng,"Đẹp, chất lượng"
1,Rất không hài lòng,mua màu xanh dương gửi về màu bông đỏ bé là con trai sao mà mặc    bỏ luôn rồi
5,Áo rất đẹp,Bé nhà mình rất thích. Cám ơn shop! Sản phẩm đúng với mô tả
3,Bình thường,"Bộ áo mưa khá là bụi bẩn và cũ. Chất vải hơi mỏng, nói chung cũng chấp nhận được."
2,"Giao hàng nhanh, áo mưa cũ xuống màu",Mẫu đúng như hình nhưng áo mưa nhìn cũ xuống màu quá.
5,Cực kì hài lòng,hàng như hình rat ok
5,Cực kì hài lòng,Good
5,Cực kì hài lòng,
2,Không hài lòng,"Tôi 66kg, muốn đặt áo size XXL dành cho người trên 70kg nhg khi đặt chỉ có khung màu và size lớn nhất là XL (63-69kg). Tôi đành đặt size XL nghĩ rằng cũng vừa, nhưng khi nhận hàng tôi chủ quan ko mở xem, về nhà thử vào thì quá chật ko xỏ được. Tôi muốn trả lại hàng vì ko đúng như kích thước quảng cáo khi bán hàng thì làm sao đây Tiki?"
1,rất không hài lòng,"Mình vừa nhận hàng, sp không như đã giới thiệu. Mình mua hàng trên tiki rất nhiều đây là đơn hàng đầu tiên mà sp giới thiệu và giao hoàn toàn khác nhau, sp làm mình không hài lòng."
1,không giống hàng đặt,"Tiki đây không phải sản phẩm như bạn đã quảng cáo sản phẩm này không phải là cái mà tôi đã đặt
Yêu cầu trả lại hàng Tiki sắp xếp nhận lại hàng dùm nhé"
1,không giống hàng đặt,"Tiki đây không phải sản phẩm như bạn đã quảng cáo sản phẩm này không phải là cái mà tôi đã đặt
Yêu cầu trả lại hàng Tiki sắp xếp nhận lại hàng dùm nhé"
1,Rất không hài lòng,"Mình nhận áo rồi, nhưng không hề giống hình, chất liệu cũng như mẫu mã, chưa kể size ảo, áo ngắn, mình muốn trả hàng như thế nào, lầnđầu tiên mua áo qua online, thất vọng"
1,Sản phẩm rất tệ,"Sản phẩm hoàn toàn không giống như hình, sai màu và không có tem mác bên trong, rất tệ, tôi thấy TKi cần xem shops này bán hàng chất lượng rất kém."
1,Rất không hài lòng,Bán hàng k đúng như đã nói.bảo hàng của nhật mà khi nhận lại là của việt nam.chất lượng rất xấu.
2,Không hài lòng,"Mình đặt 2 áo màu tím size M, nhưng giao màu tím  1 cái size M , 1 cái size XL . Có đổi lại được không shop. Thất vọng quá"
2,Không hài lòng,"Hàng không như hình, vải xấu, đường may xấu, quảng cáo ảo quá"
1,Hàng không đúng mẫu trên website,"Hàng không đúng mẫu in trong mạng,  chất lượng vải kém, may  cẩu thả,  size áo nhỏ hơn size thp6ng thường của áo gió"
4,Hài lòng,"Hàng được đóng gói cẩn thận. Chất liệu áo khá tốt, mẫu mã tương đương với hình ảnh quảng cáo. Vẫn còn chỉ thừa nhưng không đáng kể."
5,Cực kì hài lòng,"Nhận được kiện hàng từ lúc trưa, khá là hồi hộp vì lần đầu tiên đặt hàng trên tiki. 18h về nhà vội vàng tháo kiện ra xem hàng. Khá là hài lòng với sản phẩm với giá tiền như vậy."
4,Hài lòng,"áo dày cũng khá ổn mà size XL nhưng hơi ngắn rộng thì quá thoải mái luôn rồi 😅.ck mình cao 1,7m nặng 60kg mà mặc hơi rộng xí hơi ngắn xí"
5,Cực kì hài lòng,"áo khá đẹp, vừa với người mình"
4,Hài lòng,"chất liệu (vải) nhìn chung cũng được ,
nhưng ma có chỗ tui hg hài lòng khi mjh  giặt đồ nó phai màu nhìn ghe lắm"
1,Rất không hài lòng,"giao hàng rách vầy mà được sao ,tôi muốn trả hàng"
1,đánh giá,"mẫu áo không giống hình
màu thì bị lỗi dính màu xanh nhìn không tệ nhưng chẳng đẹp.."
5,Cực kì hài lòng,"vải đẹp, dày mỗi tội hơi nhiều chỉ thừa + form hơi rộng nếu đặt down size xuống"
5,Áo khoác,Áo đẹp mặc vào có cảm giác ấm và thoải mái hàng chất lượng giao nhanh
4,Hài lòng,"đẹp
nhưng dễ phai màu sau khi giặt 
cũng ok"
4,Hài lòng,"áo nhìn thấy chắc chắn hơn loại màu xanh đen,và có lẽ không thấm nước."
2,Complain,Size không đúng như hình. Quần mặc siêu chật. Mũ dây buộc không phải là bấm như hình. Nói chung là k ưng
5,Cực kì hài lòng,chưa sử dụng không đánh giá sp được đô bền chơ thời gian trả lời.
4,ổn,"tương đối ổn, mặc dù mưa to quá thì phần khoá kéo vẫn bị ngấm chút nước. tks"
4,Hài lòng,Rất Ok trong tầm giá !
5,Cực kì hài lòng,Đẹp   mưa bị ướt cổ
5,Cực kì hài lòng,dep do
5,Cực kì hài lòng,rất ok!
4,Hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,
3,Không hài lòng,"Giao hàng không đứng sản  phẩm đặt, trước khi dặt đã báo giao màu hong hình cô bé , đến khi lấy hằng sp ko đứng mẫu mã mã đã đặt, giời mong tiki cho mình gửi trả hàng"
4,Hài lòng,"Chất liệu hài lòng nhưng sản phẩm lỗi, bị rách phần nắp của túi trước. Hic"
1,Rất không hài lòng,Mình đặt áo mưa hình con cú mà khi giao lại thấy hình mèo hello kitty. Chất liệu ko đẹp như trong hình
3,Bình thường,vải mỏng. so với số tiền không xứng đáng
5,Cực kì hài lòng,
5,Cực kì hài lòng,
1,Rất không hài lòng,"Shop giao hàng ko đúng, size sửa lại trên áo bằng bút mực. 
Cổ áo rất nhỏ, không có cúc áo nên không chui đầu vào được.
Mình mua 2 sét số 4, thì giao 4 cái giống nhau, mà còn 3 cái to, 3 cái nhỏ xíu xiu. Sao mặc được. 
Mình mới vừa nhận hàng, yêu cầu shop đổi trả hàng cho mình."
5,Cực kì hài lòng,"Mua của ncc Tuấn Khải thì size chuẩn nên ko cần mua trừ hao. Giao nhiều màu khác nhau, ko bị trùng (như hình). Có điều cổ áo đợt sau mua có vẻ nhỏ hơn đợt trc (hình 3 áo). Còn ncc Midu size áo nhỏ hơn rất nhiều, ko chuẩn gì hết."
5,Cực kì hài lòng,"Đã mua mấy bộ cho cô em rồi thích quá,mua thêm 6 bộ cho cô chị, size 10, 25-27kg,quá dễ thương;vải mặt mát, mua ở shop Tuấn Khải baby,chuẩn size. Ủng hộ tiki dài dài 😘😘"
4,Hài lòng,"Màu sắc tươi tắn,dễ thương.Bé mặc vào rất xinh,chất vải có vẻ mát mẻ .Chỉ hơi cực là giặt xong ủi thẳng,đẹp được xí hà.Vải tole nên hơi nhăn.Size kg chuẩn.Con mình 8kg mua size 6-9 kg mặc đẹp rồi"
